system:index,city_id,countryCode,date,downward_shortwave_radiation_flux,precipitable_water_entire_atmosphere,relative_humidity_2m_above_ground,specific_humidity_2m_above_ground,temperature_2m_above_ground,total_cloud_cover_entire_atmosphere,total_precipitation_surface,u_component_of_wind_10m_above_ground,v_component_of_wind_10m_above_ground,.geo
2017010100F001_000000000000000003cf,392,AND,2017-01-01T00:00:00,107.3913043,2.291304376,63.59130461,0.002243043,-3.910874873,0,0,0.662608684,0.749999983,
2017010100F001_000000000000000000df,810,ARE,2017-01-01T00:00:00,190.4347826,12.7782611,65.62174026,0.011066956,23.18999368,0,0,2.641304296,0.175217399,
2017010100F001_00000000000000000252,12,ARE,2017-01-01T00:00:00,191.3043478,12.66956549,74.16956628,0.013842608,24.22521097,0,0,3.892173829,-1.114782585,
2017010100F001_00000000000000000314,205,ARG,2017-01-01T00:00:00,249.1304348,42.60869632,77.10434922,0.01670913,26.61260111,58.65217391,1.036086961,0.164782592,0.294782587,
2017010100F001_000000000000000000ac,759,AUS,2017-01-01T00:00:00,206.9565217,22.26521774,76.1565225,0.009093913,16.87346934,88.95652174,0.166521742,1.773478228,2.350869505,
2017010100F001_000000000000000000d0,795,AUS,2017-01-01T00:00:00,168.6956522,22.230435,78.92174099,0.009343913,16.65260036,70.08695652,0.183478261,2.402173891,0.785652154,
2017010100F001_00000000000000000113,855,AUS,2017-01-01T00:00:00,176.9565217,46.42608775,66.53043573,0.014763478,27.30303477,51.56521739,1.163043476,-0.919130418,-0.095652164,
2017010100F001_0000000000000000016b,943,AUS,2017-01-01T00:00:00,357.826087,16.056522,57.96521908,0.008644782,20.71999644,0.913043478,0,-1.070869544,7.559565026,
2017010100F001_0000000000000000020d,1105,AUS,2017-01-01T00:00:00,310.8695652,44.1000008,77.57826233,0.01693826,26.83173589,38,0.06,-2.531739041,-4.841739033,
2017010100F001_0000000000000000020f,1107,AUS,2017-01-01T00:00:00,339.1304348,42.27826177,79.12608868,0.018153043,27.56694814,15.26086957,0.176956522,5.899999888,2.188695617,
2017010100F001_00000000000000000210,1108,AUS,2017-01-01T00:00:00,305.2173913,20.56521797,50.20434894,0.008479565,23.24738531,46.65217391,0,4.103912963,2.21304341,
2017010100F001_0000000000000000022c,1136,AUS,2017-01-01T00:00:00,203.0434783,41.74347911,82.85217501,0.013861739,22.51260296,82.47826087,0.159565218,-0.52782607,1.156956499,
2017010100F001_0000000000000000022d,1137,AUS,2017-01-01T00:00:00,151.7391304,41.49565324,80.20000176,0.013803478,22.88738271,84.95652174,0.119130437,-0.217826082,0.638695626,
2017010100F001_0000000000000000022e,1138,AUS,2017-01-01T00:00:00,194.3478261,40.11304416,82.34782741,0.013668261,22.34347057,78.2173913,0.144782611,-0.409130421,0.663913,
2017010100F001_00000000000000000256,16,AUS,2017-01-01T00:00:00,353.4782609,17.48695697,69.08261009,0.008722174,17.87260291,24.60869565,0.038695653,-0.064782622,4.596086875,
2017010100F001_00000000000000000357,272,AUS,2017-01-01T00:00:00,319.1304348,50.76521849,76.59130544,0.016870434,26.78738324,17.47826087,1.543913046,-2.148260827,-0.672608678,
2017010100F001_0000000000000000040e,455,AUS,2017-01-01T00:00:00,287.826087,56.7956533,71.9565224,0.016678695,27.87434241,76.56521739,0.036086957,-2.713478202,-0.432173905,
2017010100F001_00000000000000000472,555,AUS,2017-01-01T00:00:00,246.9565217,37.12174009,83.57826233,0.013171739,21.21956124,72.73913043,0.276521739,-0.028260872,0.608695635,
2017010100F001_00000000000000000016,609,AUT,2017-01-01T00:00:00,73.91304348,3.226087,30.66956578,0.001137826,-0.919137175,0.130434783,0,0.663913024,0.236956516,
2017010100F001_00000000000000000105,841,AUT,2017-01-01T00:00:00,62.17391304,3.604347903,51.73043574,0.001715652,-1.999135689,5.47826087,0,-0.196521731,1.207391275,
2017010100F001_0000000000000000011c,864,AUT,2017-01-01T00:00:00,63.04347826,3.665217462,38.75217429,0.001276522,-2.085658331,0.391304348,0,0.475652165,-1.109999978,
2017010100F001_000000000000000001c1,1029,AUT,2017-01-01T00:00:00,71.30434783,2.456521781,74.43913219,0.002137391,-5.833917502,0.043478261,0,0.480434772,0.863913031,
2017010100F001_0000000000000000021d,1121,AUT,2017-01-01T00:00:00,71.73913043,3.000000021,37.84782683,0.001433478,-0.82652694,3.739130435,0,1.193913021,-0.039565218,
2017010100F001_00000000000000000284,62,AUT,2017-01-01T00:00:00,63.91304348,3.743478329,48.93043551,0.002105652,1.916512398,9.173913043,0,-1.439999979,2.293043416,
2017010100F001_00000000000000000285,63,AUT,2017-01-01T00:00:00,73.91304348,3.226087,30.66956578,0.001137826,-0.919137175,0.130434783,0,0.663913024,0.236956516,
2017010100F001_00000000000000000286,64,AUT,2017-01-01T00:00:00,62.17391304,3.604347903,51.73043574,0.001715652,-1.999135689,5.47826087,0,-0.196521731,1.207391275,
2017010100F001_00000000000000000287,65,AUT,2017-01-01T00:00:00,63.04347826,3.665217462,38.75217429,0.001276522,-2.085658331,0.391304348,0,0.475652165,-1.109999978,
2017010100F001_00000000000000000289,67,AUT,2017-01-01T00:00:00,70.43478261,2.591304416,41.3652182,0.001326956,-4.109139617,7.52173913,0,0.855652156,-0.113478259,
2017010100F001_0000000000000000028a,68,AUT,2017-01-01T00:00:00,71.30434783,2.630434824,56.22608765,0.002223043,-1.898261825,0.608695652,0,0.151304344,2.670434713,
2017010100F001_00000000000000000318,209,AUT,2017-01-01T00:00:00,63.91304348,3.743478329,48.93043551,0.002105652,1.916512398,9.173913043,0,-1.439999979,2.293043416,
2017010100F001_00000000000000000403,444,AUT,2017-01-01T00:00:00,62.17391304,3.726086969,57.76521882,0.001806087,-2.617831819,6.869565217,0,-0.818695616,1.024347795,
2017010100F001_0000000000000000049a,1170,AUT,2017-01-01T00:00:00,71.30434783,2.630434824,56.22608765,0.002223043,-1.898261825,0.608695652,0,0.151304344,2.670434713,
2017010100F001_000000000000000004b9,1200,AUT,2017-01-01T00:00:00,71.30434783,3.073913056,50.02174013,0.002052609,-0.323917024,0,0,-0.921304335,1.736086927,
2017010100F001_000000000000000004e7,1246,AUT,2017-01-01T00:00:00,71.30434783,3.073913056,50.02174013,0.002052609,-0.323917024,0,0,-0.921304335,1.736086927,
2017010100F001_000000000000000004f6,1261,AUT,2017-01-01T00:00:00,62.17391304,3.726086969,57.76521882,0.001806087,-2.617831819,6.869565217,0,-0.818695616,1.024347795,
2017010100F001_0000000000000000007b,710,BEL,2017-01-01T00:00:00,55.65217391,6.378260986,54.58260926,0.001618696,-3.819139033,19.34782609,0,1.610434745,3.522173819,
2017010100F001_000000000000000000eb,815,BEL,2017-01-01T00:00:00,55.65217391,8.021739234,56.48261012,0.001821304,-2.407831076,20.91304348,0,1.331739091,4.125652044,
2017010100F001_00000000000000000298,82,BEL,2017-01-01T00:00:00,21.30434783,12.10869594,68.000001,0.00261087,-0.066089929,55.86956522,0.26173914,3.196086904,4.160869445,
2017010100F001_00000000000000000437,496,BEL,2017-01-01T00:00:00,34.7826087,10.06086971,63.80000106,0.00225,-1.270442266,42.60869565,0.03478261,2.190434746,4.960434686,
2017010100F001_000000000000000004ea,1249,BEL,2017-01-01T00:00:00,55.65217391,8.021739234,56.48261012,0.001821304,-2.407831076,20.91304348,0,1.331739091,4.125652044,
2017010100F001_000000000000000004f3,1258,BEL,2017-01-01T00:00:00,12.17391304,12.71304375,78.28261002,0.003110869,0.266952382,72.43478261,0.600869575,1.199565188,3.509565102,
2017010100F001_00000000000000000519,1296,BGR,2017-01-01T00:00:00,95.2173913,5.991304418,75.80000172,0.002453043,-2.029572329,0.869565217,0,3.749130332,0.433478247,
2017010100F001_0000000000000000051a,1297,BGR,2017-01-01T00:00:00,87.82608696,6.204347942,82.83478447,0.002143478,-5.306962519,40.17391304,0,2.615652095,-0.787826058,
2017010100F001_00000000000000000523,1306,BGR,2017-01-01T00:00:00,92.17391304,4.800000077,65.06521822,0.001772609,-4.453919253,14.39130435,0,1.193043452,0.254782599,
2017010100F001_00000000000000000524,1307,BGR,2017-01-01T00:00:00,96.08695652,6.121739242,87.81304467,0.002444783,-4.342613685,14.73913043,0,0.594347814,0.876521717,
2017010100F001_00000000000000000411,458,BIH,2017-01-01T00:00:00,86.52173913,4.573913128,65.3173926,0.002052174,-3.427396824,21.2173913,0,0.55434781,-0.211739125,
2017010100F001_000000000000000004b1,1192,BIH,2017-01-01T00:00:00,80.43478261,5.182608853,55.9565229,0.001998696,-1.0634893,42.04347826,0,0.209999997,0.810434765,
2017010100F001_000000000000000001d7,1051,BRA,2017-01-01T00:00:00,361.3043478,52.12608802,60.10000096,0.016818695,31.17695074,83.82608696,0.035652175,1.847826033,-2.391304305,
2017010100F001_000000000000000001d8,1052,BRA,2017-01-01T00:00:00,367.826087,39.53043581,77.89130584,0.01488,23.36303631,91.04347826,0.489130431,1.486956472,-2.125217329,
2017010100F001_000000000000000001d9,1053,BRA,2017-01-01T00:00:00,350.8695652,41.86087053,70.96521842,0.014598261,24.86434193,88.86956522,0,2.597391236,-2.289999933,
2017010100F001_0000000000000000032f,232,BRA,2017-01-01T00:00:00,340.8695652,43.16956595,84.82608762,0.016161304,23.24999522,97.86956522,3.004782679,1.089999956,-1.446521702,
2017010100F001_0000000000000000042b,484,BRA,2017-01-01T00:00:00,363.9130435,41.97826186,75.39565426,0.015146956,24.34042942,87.82608696,0.087391305,2.503043463,-2.359565165,
2017010100F001_00000000000000000095,736,CAN,2017-01-01T00:00:00,69.13043478,3.352173981,95.46521892,0.001042174,-15.49826793,35.47826087,0.002608696,1.854347778,-0.68913042,
2017010100F001_000000000000000000e0,810,CAN,2017-01-01T00:00:00,71.73913043,6.347826149,96.37826273,0.002118261,-7.650439188,75,0.564347832,2.386956463,0.003478254,
2017010100F001_000000000000000000fc,832,CAN,2017-01-01T00:00:00,36.95652174,9.252174004,98.78695745,0.003228696,-2.304789137,96.65217391,1.648260876,0.803913017,1.095217365,
2017010100F001_00000000000000000103,839,CAN,2017-01-01T00:00:00,61.30434783,6.208695743,94.80869691,0.002107826,-6.901310929,18.17391304,0,0.790434765,2.276521685,
2017010100F001_00000000000000000116,858,CAN,2017-01-01T00:00:00,10.43478261,2.552173967,99.13913097,6.96E-04,-19.23131011,76.08695652,0.01826087,2.455652128,-5.853912913,
2017010100F001_00000000000000000118,860,CAN,2017-01-01T00:00:00,20.86956522,10.54782629,94.31304567,0.00370087,-0.027834154,84,1.737826105,0.629565204,3.710869489,
2017010100F001_00000000000000000186,970,CAN,2017-01-01T00:00:00,74.34782609,6.556521851,95.60434922,0.002027826,-7.683484417,55.26086957,1.010434788,0.530869543,-0.398260864,
2017010100F001_0000000000000000026f,41,CAN,2017-01-01T00:00:00,45.65217391,3.047826124,96.62608901,0.001252174,-13.81869852,77.56521739,0.074782609,2.169130393,-1.965652139,
2017010100F001_000000000000000000e1,810,CHE,2017-01-01T00:00:00,127.3913043,12.95217421,77.53913216,0.004045652,4.535645062,34.56521739,0.050869566,-0.413913033,-0.081304342,
2017010100F001_000000000000000000fb,831,CHE,2017-01-01T00:00:00,73.47826087,4.213043628,60.30869625,0.002445217,0.186949887,0,0,2.178260798,1.036521715,
2017010100F001_000000000000000001e7,1067,CHE,2017-01-01T00:00:00,74.34782609,2.800000035,46.47391386,0.001753913,-1.028264054,0,0,0.074347828,1.120869547,
2017010100F001_000000000000000002d8,146,CHE,2017-01-01T00:00:00,69.13043478,4.80434794,62.87391414,0.002366522,-0.282178265,0,0,0.826086942,1.682608656,
2017010100F001_000000000000000002d9,147,CHE,2017-01-01T00:00:00,67.39130435,4.752173984,53.30000172,0.002126522,0.629992145,0,0,0.108695648,2.224347773,
2017010100F001_000000000000000002eb,164,CHE,2017-01-01T00:00:00,73.47826087,3.821739186,54.40869655,0.002015652,-0.876529329,0,0,1.069130401,0.581739111,
2017010100F001_00000000000000000496,1166,CHE,2017-01-01T00:00:00,69.56521739,3.673913106,42.08260918,0.001514783,-1.300876253,0,0,0.346956513,1.577391275,
2017010100F001_00000000000000000498,1168,CHE,2017-01-01T00:00:00,77.39130435,3.89130441,44.05652245,0.001835652,0.312166164,0,0,-0.585217372,-0.54521738,
2017010100F001_000000000000000004cd,1220,CHE,2017-01-01T00:00:00,74.7826087,4.160869588,62.45652323,0.002563043,0.61608011,0,0,1.551304309,1.494347785,
2017010100F001_00000000000000000039,644,CHL,2017-01-01T00:00:00,427.826087,11.42608713,43.24347878,0.006107391,19.97956039,0,0,0.761739099,1.071739101,
2017010100F001_00000000000000000071,700,CHL,2017-01-01T00:00:00,419.1304348,13.32173928,61.1173925,0.007076956,18.49434151,27.65217391,0.021304348,0.478695638,2.967391237,
2017010100F001_000000000000000000ab,758,CHL,2017-01-01T00:00:00,297.826087,20.50434826,78.26521932,0.012061739,21.10260196,99.7826087,0,2.532173846,4.726956399,
2017010100F001_000000000000000000e7,811,CHL,2017-01-01T00:00:00,421.3043478,11.17391329,48.76521907,0.005732609,18.52651633,3.434782609,0,0.474347816,2.089999966,
2017010100F001_0000000000000000017a,958,CHL,2017-01-01T00:00:00,409.5652174,18.07826125,74.53043598,0.009821739,18.49434284,1.565217391,0,2.728260779,3.795652099,
2017010100F001_0000000000000000017b,959,CHL,2017-01-01T00:00:00,417.3913043,16.36521766,44.46087029,0.00716913,23.91042746,0.217391304,0,2.168260818,1.273913015,
2017010100F001_0000000000000000017c,960,CHL,2017-01-01T00:00:00,427.826087,11.42608713,43.24347878,0.006107391,19.97956039,0,0,0.761739099,1.071739101,
2017010100F001_0000000000000000017d,961,CHL,2017-01-01T00:00:00,363.4782609,19.75217413,75.65217574,0.007838261,14.86043038,36.73913043,0.593913041,0.118260859,-2.334347764,
2017010100F001_00000000000000000187,971,CHL,2017-01-01T00:00:00,417.826087,15.73478297,41.66087084,0.007053913,24.14651542,0,0,1.630434731,1.64999995,
2017010100F001_00000000000000000188,972,CHL,2017-01-01T00:00:00,415.2173913,16.60434822,56.80000098,0.008452609,21.21738387,0,0,0.744347834,1.329565186,
2017010100F001_00000000000000000189,973,CHL,2017-01-01T00:00:00,409.5652174,18.07826125,74.53043598,0.009821739,18.49434284,1.565217391,0,2.728260779,3.795652099,
2017010100F001_0000000000000000018f,979,CHL,2017-01-01T00:00:00,423.9130435,12.252174,36.97391348,0.005696087,23.40433986,3.565217391,0,0.922608671,1.936086903,
2017010100F001_0000000000000000019c,992,CHL,2017-01-01T00:00:00,430,9.808695814,37.82173957,0.005106956,19.37607793,10.60869565,0,0.351304332,0.502608682,
2017010100F001_000000000000000001d6,1050,CHL,2017-01-01T00:00:00,417.3913043,16.36521766,44.46087029,0.00716913,23.91042746,0.217391304,0,2.168260818,1.273913015,
2017010100F001_00000000000000000234,1144,CHL,2017-01-01T00:00:00,422.6086957,9.621739263,59.72173956,0.006577826,16.40043096,6.913043478,0,2.145652123,2.823912999,
2017010100F001_00000000000000000241,1157,CHL,2017-01-01T00:00:00,416.0869565,12.63913059,64.33913156,0.006304348,15.0547756,18.13043478,0,1.021304321,1.617826045,
2017010100F001_00000000000000000326,223,CHL,2017-01-01T00:00:00,418.6956522,13.93913058,56.14347947,0.006950435,19.51260164,15.82608696,8.70E-04,1.459130391,2.586521675,
2017010100F001_0000000000000000032b,228,CHL,2017-01-01T00:00:00,239.5652174,15.24347844,30.47826145,0.004317826,16.29607942,99.65217391,0,2.62869558,0.717826068,
2017010100F001_00000000000000000359,274,CHL,2017-01-01T00:00:00,417.3913043,16.36521766,44.46087029,0.00716913,23.91042746,0.217391304,0,2.168260818,1.273913015,
2017010100F001_0000000000000000035a,275,CHL,2017-01-01T00:00:00,417.3913043,16.36521766,44.46087029,0.00716913,23.91042746,0.217391304,0,2.168260818,1.273913015,
2017010100F001_0000000000000000036f,296,CHL,2017-01-01T00:00:00,423.0434783,9.665217483,59.50434875,0.006103913,15.97521362,4.695652174,0,1.744347773,1.511304311,
2017010100F001_00000000000000000388,321,CHL,2017-01-01T00:00:00,413.0434783,16.44782647,64.93043601,0.008875652,19.59216892,2.260869565,0,1.520434736,3.712608628,
2017010100F001_0000000000000000038b,324,CHL,2017-01-01T00:00:00,412.173913,17.70434819,66.12608818,0.009863478,20.78608425,0.043478261,0,2.303043454,0.359565204,
2017010100F001_0000000000000000038e,327,CHL,2017-01-01T00:00:00,423.0434783,9.665217483,59.50434875,0.006103913,15.97521362,4.695652174,0,1.744347773,1.511304311,
2017010100F001_00000000000000000396,335,CHL,2017-01-01T00:00:00,366.9565217,13.95652199,75.39130567,0.005841304,9.721734619,34.95652174,0.113913044,3.572608606,-1.603478235,
2017010100F001_000000000000000003c6,383,CHL,2017-01-01T00:00:00,417.3913043,16.36521766,44.46087029,0.00716913,23.91042746,0.217391304,0,2.168260818,1.273913015,
2017010100F001_00000000000000000460,537,CHL,2017-01-01T00:00:00,422.6086957,9.621739263,59.72173956,0.006577826,16.40043096,6.913043478,0,2.145652123,2.823912999,
2017010100F001_00000000000000000462,539,CHL,2017-01-01T00:00:00,410.4347826,16.90000032,67.05217478,0.010312174,21.13477677,0,0,2.829999966,2.150869509,
2017010100F001_00000000000000000476,559,CHL,2017-01-01T00:00:00,417.3913043,16.36521766,44.46087029,0.00716913,23.91042746,0.217391304,0,2.168260818,1.273913015,
2017010100F001_0000000000000000049d,1173,CHL,2017-01-01T00:00:00,342.173913,37.08695719,84.14782781,0.012986087,20.82868944,95.91304348,0,4.288260719,3.257826028,
2017010100F001_000000000000000004c1,1208,CHL,2017-01-01T00:00:00,410,13.98695676,71.21739263,0.006615652,13.47825344,0.565217391,0,1.593913041,-0.305217388,
2017010100F001_0000000000000000007d,712,CHN,2017-01-01T00:00:00,140.4347826,18.44347854,71.56521839,0.005503043,10.4560791,45.08695652,0,-0.316521731,-0.203913038,
2017010100F001_00000000000000000296,80,CHN,2017-01-01T00:00:00,151.3043478,19.43913082,81.12608785,0.00597,9.859992517,19.2173913,0,-0.119565214,-0.56434782,
2017010100F001_000000000000000002e5,159,CHN,2017-01-01T00:00:00,115.2173913,17.7695655,73.72174023,0.005037391,8.88434289,42.17391304,0,-0.913478234,-0.55391302,
2017010100F001_00000000000000000367,288,CHN,2017-01-01T00:00:00,79.13043478,13.43913066,68.26521815,0.004753043,8.011298669,43.52173913,0,1.569999971,-1.863043438,
2017010100F001_00000000000000000373,300,CHN,2017-01-01T00:00:00,147.826087,19.34347874,81.87391347,0.006063478,9.99999655,20.39130435,0,0.065652173,-0.596086939,
2017010100F001_000000000000000003f5,430,CHN,2017-01-01T00:00:00,56.95652174,17.308696,77.84348032,0.004540869,6.383038595,51.30434783,0,-0.140869571,-0.512173896,
2017010100F001_0000000000000000044e,519,CHN,2017-01-01T00:00:00,143.4782609,18.58695698,70.67826213,0.005466956,10.52868838,46.34782609,0,-0.213478257,-0.019130436,
2017010100F001_0000000000000000045e,535,CHN,2017-01-01T00:00:00,89.13043478,17.50000029,78.32608812,0.004627826,6.666950259,46.39130435,0.024347826,-0.833043464,-0.419130417,
2017010100F001_000000000000000004a1,1176,CHN,2017-01-01T00:00:00,144.7826087,19.23478297,79.77826193,0.00594,10.00434331,25.26086957,0,0.120869565,-0.296521728,
2017010100F001_000000000000000004fd,1268,CHN,2017-01-01T00:00:00,144.3478261,18.96956543,73.70434935,0.005900435,11.10782046,26.39130435,0,-0.247391303,-0.570869549,
2017010100F001_0000000000000000053b,1330,CHN,2017-01-01T00:00:00,57.82608696,5.417391425,96.07391424,0.001722174,-9.683915644,92.91304348,0.122173915,0.816521723,0.393478245,
2017010100F001_0000000000000000053c,1331,CHN,2017-01-01T00:00:00,147.3913043,44.81739243,76.99130581,0.013412174,23.07347624,27.30434783,0,-2.824347781,-1.655652134,
2017010100F001_0000000000000000053d,1332,CHN,2017-01-01T00:00:00,175.2173913,22.92173958,84.67391454,0.008178261,12.87042687,29.86956522,0,-0.828695632,0.013043478,
2017010100F001_0000000000000000053e,1333,CHN,2017-01-01T00:00:00,111.7391304,10.03043498,49.32174052,0.002603913,4.359562617,23.30434783,0,1.672608647,-0.470434768,
2017010100F001_0000000000000000053f,1334,CHN,2017-01-01T00:00:00,81.30434783,19.84782642,86.44348012,0.007166087,11.58303621,59.13043478,0.001304348,-1.227826072,2.297391247,
2017010100F001_00000000000000000540,1335,CHN,2017-01-01T00:00:00,157.3913043,22.23478309,77.59130511,0.007663913,14.31303658,23.73913043,0,-0.489999991,-0.963043446,
2017010100F001_00000000000000000541,1336,CHN,2017-01-01T00:00:00,196.9565217,36.57391374,61.56087129,0.008378261,19.49216945,19.26086957,0,-0.919130417,-0.42347825,
2017010100F001_00000000000000000544,1339,CHN,2017-01-01T00:00:00,200.4347826,6.330434903,67.37826148,0.003481739,1.093039338,0.608695652,0,1.771739105,0.239130429,
2017010100F001_00000000000000000545,1340,CHN,2017-01-01T00:00:00,63.91304348,4.121739191,50.00000083,0.001851739,-3.204785687,46.13043478,8.70E-04,1.020869544,0.870869558,
2017010100F001_00000000000000000546,1341,CHN,2017-01-01T00:00:00,196.9565217,37.68695765,72.67391437,0.010223913,19.7569466,25.69565217,0,-1.161739107,0.266521733,
2017010100F001_00000000000000000548,1343,CHN,2017-01-01T00:00:00,144.3478261,19.15217408,84.48695871,0.006481739,10.31173228,17,0,0.273043469,0.423043467,
2017010100F001_00000000000000000549,1344,CHN,2017-01-01T00:00:00,112.173913,7.05652183,35.38695709,0.001774348,3.779123588,29.04347826,0,0.107826083,0.311304341,
2017010100F001_0000000000000000054b,1346,CHN,2017-01-01T00:00:00,208.2608696,12.83478285,80.24782761,0.006473478,8.889558742,4.739130435,0,0.43608695,0.278260861,
2017010100F001_0000000000000000054d,1348,CHN,2017-01-01T00:00:00,94.7826087,7.621739222,84.89130601,0.003416956,1.126951002,31.34782609,0,-0.642173907,1.106521714,
2017010100F001_0000000000000000054f,1350,CHN,2017-01-01T00:00:00,86.95652174,3.295652213,43.88260949,0.00144,-3.293487018,20.17391304,0,0.221304334,0.799999978,
2017010100F001_00000000000000000550,1351,CHN,2017-01-01T00:00:00,84.7826087,3.791304391,69.73478384,0.001536956,-8.538267185,28.34782609,0,-0.798695632,0.538260853,
2017010100F001_00000000000000000551,1352,CHN,2017-01-01T00:00:00,94.34782609,16.13478287,74.71739329,0.005322609,9.085642143,59.56521739,8.70E-04,0.232608688,-0.687391282,
2017010100F001_00000000000000000552,1353,CHN,2017-01-01T00:00:00,155.6521739,19.82173953,74.87391414,0.006246522,11.69738557,26.26086957,0,-0.168695642,0.050869562,
2017010100F001_00000000000000000554,1355,CHN,2017-01-01T00:00:00,196.9565217,37.63478321,63.86956571,0.007882174,17.7869467,8.826086957,0,-1.183478236,0.353478253,
2017010100F001_00000000000000000556,1357,CHN,2017-01-01T00:00:00,46.52173913,3.852174023,98.73043591,9.14E-04,-17.35391846,90.34782609,0.064782609,0.363913034,-1.069565174,
2017010100F001_0000000000000000055c,1363,CHN,2017-01-01T00:00:00,127.3913043,16.51304382,69.70869695,0.004556522,8.456076448,12.47826087,0,-0.294782602,-0.178260863,
2017010100F001_0000000000000000055d,1364,CHN,2017-01-01T00:00:00,82.60869565,6.308695772,87.31739276,0.001287826,-11.66000446,52.95652174,0,-1.303478231,1.196086914,
2017010100F001_0000000000000000055e,1365,CHN,2017-01-01T00:00:00,123.0434783,18.31304384,77.00434909,0.005330869,8.832602327,55,0,0.086521736,-1.004782578,
2017010100F001_00000000000000000560,1367,CHN,2017-01-01T00:00:00,99.13043478,4.730434874,45.37391339,0.001662609,-2.994790251,22.69565217,8.70E-04,-0.112608695,0.067391293,
2017010100F001_00000000000000000561,1368,CHN,2017-01-01T00:00:00,59.56521739,4.626087023,92.20869678,0.001005217,-15.61826636,50.91304348,0.001304348,0.292608675,-0.542173895,
2017010100F001_00000000000000000562,1369,CHN,2017-01-01T00:00:00,138.2608696,16.6478264,71.12174042,0.005566522,10.23955954,18,0,-0.094347818,-0.456086951,
2017010100F001_00000000000000000563,1370,CHN,2017-01-01T00:00:00,187.3913043,9.608695901,63.49130548,0.005228261,8.600861126,2.391304348,0,-1.028260845,2.539130382,
2017010100F001_00000000000000000566,1373,CHN,2017-01-01T00:00:00,199.5652174,42.47391361,70.85652293,0.010736956,21.31260137,18.69565217,0,-3.474782488,0.671739133,
2017010100F001_00000000000000000567,1374,CHN,2017-01-01T00:00:00,110,13.0652176,68.73478367,0.003982609,5.199557628,27.26086957,0,0.646521739,0.593478252,
2017010100F001_00000000000000000568,1375,CHN,2017-01-01T00:00:00,138.6956522,18.24782653,75.56087096,0.005677826,10.11173467,44.43478261,0,-0.2373913,-0.034782604,
2017010100F001_00000000000000000569,1376,CHN,2017-01-01T00:00:00,105.2173913,15.37391335,68.13478404,0.004967826,9.158254076,28.26086957,0,-0.107826086,-0.45826086,
2017010100F001_0000000000000000056a,1377,CHN,2017-01-01T00:00:00,46.08695652,43.92173983,85.71739296,0.009256956,15.45781993,56.13043478,0.278260869,-0.05173913,-0.31652173,
2017010100F001_0000000000000000056e,1381,CHN,2017-01-01T00:00:00,76.95652174,20.10434831,88.25217504,0.00699,10.8673844,75.08695652,0.018695652,-1.048695625,1.635652117,
2017010100F001_0000000000000000056f,1382,CHN,2017-01-01T00:00:00,71.73913043,15.62173943,69.16956678,0.003887391,5.906080694,38.69565217,0,0.129565213,-0.001304352,
2017010100F001_00000000000000000571,1384,CHN,2017-01-01T00:00:00,113.0434783,8.965217549,80.28261069,0.003973478,4.13781924,33.04347826,0,1.521304313,0.740434768,
2017010100F001_00000000000000000572,1385,CHN,2017-01-01T00:00:00,187.3913043,30.25652222,82.02174062,0.010052608,17.7604256,2.739130435,0,-0.79347823,-0.370869554,
2017010100F001_00000000000000000573,1386,CHN,2017-01-01T00:00:00,66.95652174,4.517391412,97.05217478,0.001292174,-13.2247893,48.73913043,4.35E-04,1.743043441,-0.356086947,
2017010100F001_00000000000000000574,1387,CHN,2017-01-01T00:00:00,137.826087,18.47391361,82.67826313,0.006217391,10.04999363,47.95652174,0,-0.193478247,0.274347829,
2017010100F001_00000000000000000575,1388,CHN,2017-01-01T00:00:00,58.69565217,23.22608716,93.90434962,0.007723478,11.26216908,89.34782609,0.015217391,0.005217392,0.020434783,
2017010100F001_00000000000000000576,1389,CHN,2017-01-01T00:00:00,143.4782609,18.58695698,70.67826213,0.005466956,10.52868838,46.34782609,0,-0.213478257,-0.019130436,
2017010100F001_00000000000000000578,1391,CHN,2017-01-01T00:00:00,44.34782609,5.647826174,93.43043618,0.002445217,-5.393048626,50.82608696,0.02,2.713913,2.733912956,
2017010100F001_00000000000000000579,1392,CHN,2017-01-01T00:00:00,82.17391304,4.62173918,51.74347902,0.001510435,-3.257399319,38.86956522,0,-1.666956505,0.788695627,
2017010100F001_0000000000000000057b,1394,CHN,2017-01-01T00:00:00,65.65217391,3.817391333,37.06521822,0.001586087,0.386948826,44.86956522,0,0.327391295,1.13739129,
2017010100F001_0000000000000000057c,1395,CHN,2017-01-01T00:00:00,85.65217391,20.15652209,88.84782841,0.007386087,11.60477666,53.04347826,0.010434783,-1.081304322,1.642173915,
2017010100F001_0000000000000000057e,1397,CHN,2017-01-01T00:00:00,48.69565217,3.28695658,97.20434902,6.77E-04,-20.32870231,73.82608696,0,0.883043456,1.050434761,
2017010100F001_0000000000000000057f,1398,CHN,2017-01-01T00:00:00,74.34782609,2.804347868,58.95217464,0.001419565,-7.110439931,12.2173913,0,0.276521733,0.408260855,
2017010100F001_00000000000000000580,1399,CHN,2017-01-01T00:00:00,140,5.330434944,53.95217464,0.002092609,-1.70435446,28.04347826,0,-0.078695659,-0.973913021,
2017010100F001_00000000000000000581,1400,CHN,2017-01-01T00:00:00,156.0869565,18.72608724,74.03913116,0.005840435,10.66477688,10.52173913,0,-0.182173909,-0.658260859,
